molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137a80>,CCC(C)C(C)C12CC1(C)C1C(C)C2N1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137ad0>,CC(C#N)C(C)C1C(C)(C)CC2C(C)C21C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137b20>,CCC12C3CC4CC1(C)C2C(C)C4(C)C3C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137b70>,C1CC23C1C2C12CC1C32,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137bc0>,CCCC(Cl)C(Cl)(Cl)C(CC)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137c10>,CSCCC(C)C(F)(F)C#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137c60>,CC1CC2C3CC4(OC14)C1CC(C3=O)C21,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1379e0>,CCC(C)C(C(C)C)C(C)(CC#N)O[Si](C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137d00>,CC(C)C(C#N)C(CC=O)CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137d50>,CCC(F)C(C)C(F)CCCCC(C)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137cb0>,CCCC(C)(C)C(C)(C)C(C[Si](C)C)C(CC)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137df0>,CCCC(CCCCC(F)C(C#N)C(C)F)C(C)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137e40>,C1CC2C3C4C1CC1C4C213,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137e90>,CC(C)CCCCCCCC(CC(C)Cl)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137da0>,CCCC(C)(C)P(C(C(C)C)C(C)C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137f30>,CC(C)C(C)C(Cl)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137ee0>,CC1C(C)C2C3C4CC(C14)C2(C#N)S3(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139030>,CC1C(C)C1C1(C)C(C)CC1C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139080>,CCCC(C)(C=O)C(CCC#N)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1390d0>,CCCCC(CCCC(C)C(F)(F)F)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc137f80>,CCCCCC(C)(C)C(C)C(C(C)C)C(CC)C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139170>,CCCC(SC(C)C(F)(F)F)C(=O)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139120>,CCCCCC(CC#N)C(C)(CC(F)(F)F)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139210>,CCC(C)C(CC(Cl)Cl)O[SiH3],-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1391c0>,CCCC(OC)(C(C(C)=O)C(C)=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139260>,CCC1(C)N([Si](C)(C)C)[Si](C)(C)OC1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139300>,CCCCC(CC(C)C(F)(F)F)C(=O)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1392b0>,CC(C)C1CC(C)C2(C1)C1CC2C2C1CC(C)C2(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1393a0>,CCCC(C#N)C(C)CCCC(CC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139490>,COCC(Cl)C(Cl)C(C)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139350>,CC(CF)CC(CCF)C1CC(F)C(C[B]F)C(F)C1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139440>,CCC1CC2CC(CC=O)C(C(F)(F)F)C12,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1394e0>,CCC1C(=O)OC(C(F)(F)F)C2C(C)C12C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1393f0>,CC(C)CCCCCC(C#N)S(=O)(=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139580>,CCCC(C=O)C(C)C(CC=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139530>,CC1C(C#N)C(C(C)(C)C)C2C(C)C1S2(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1395d0>,COC(C(C)C=O)C1(C)CC(C)C(C(F)(F)F)C1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139670>,CCC1(C#N)C(OC)CC(C)C1CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1396c0>,CS(=O)(=O)CC(Cl)(Cl)C(Cl)CCl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139710>,COS(=O)(=O)C(C)(F)C(F)CCF,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139620>,CC(C)C1C(C)C2C1C(C)S(=O)(=O)C21CC1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1397b0>,COC(CF)C(F)(F)CCCC(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139760>,CCC(C(C)C#N)C(C(C)C)C(C)(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139850>,CCCCCCC(CC(C)(C)CC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1398a0>,CC(C)C(=O)CCCCC(F)(F)C(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1398f0>,CCC1C2C(C(C)C)C12C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139940>,CC1C2C3C4CC(C)C4(CC3(C)C)C12,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139800>,CCC(C)CC(C)(CCCC(F)(F)F)[Si](OC)OC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1399e0>,CCC12C3CC4C5CC(C)(C41)C2(CC)C53,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139a30>,COCCC12CC1(C(F)(F)F)CC1CC12,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139a80>,CSC(C)CC(CC(C)C)(C(F)F)N(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139ad0>,CC12CC3CC4C5CC1C2C3C45,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139b20>,CCC(C)CCCC(F)C(F)C(C)C(C)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139b70>,CC1C(C)C2(C#N)C(C3CC3)C12,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139990>,CCC(C)C(C)C(C#N)C(C)C(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139c10>,CCCCCCC1C(C)C(C)CC(C(F)(F)F)N1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139c60>,CC(F)(F)CC1CC1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139cb0>,CCCC(C)(C)C(C)(F)CC(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139d00>,CCC1C2C3CC3C3C4CC5CC5C14C23,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139bc0>,CCC(C#N)C(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139da0>,CCCC(CC)C1CC(C#N)(C(F)(F)F)C1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139d50>,CC1CCC(OS(=O)(=O)C(F)(F)F)C1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139e40>,CCCC(F)(F)CCC1CCC(C(C)(C)C)C1F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139e90>,CC(C)C1C(=O)CCC(C)C1(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139df0>,CC(C)C1CC2CC2(C)C1C(C(C)C)C(C)C1CC1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139f30>,CCCCC(CC)(CS(C)(=O)=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139f80>,CCCC1(C)C(=O)CC1(C)C(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a030>,CC1(F)C(CCCP)C(=O)C1(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a080>,CC(C#N)CCC(C)CCCC(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a0d0>,CCC1CC(=O)OC1C(C(F)F)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc139ee0>,CC1C(CCl)C2CCC(Cl)C23C(O[Si](C)(C)C)CC13,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a120>,CC(C)C(C1(C)CC(C)C1C)C1(C)C2CCC21C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a170>,CC1CC(CC(F)(F)C(C)(C)C)C(=O)C1C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a1c0>,CC(CCC(C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a260>,CCOC(CC)(CC(F)(F)F)C(C)(CC)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a2b0>,CCS(=O)(=O)CCCCC(F)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a300>,CCCC(C)C1(C#N)C(C)C1C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a350>,CC(C)CCCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a210>,CC(C)C(C)(Cl)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a3f0>,CC(CCF)CC(F)CCC(C)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a3a0>,CC1CC(C(C#N)C(C)(C)S(C)(=O)=O)C2C(C)C12,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a490>,CCC(O[Si](C)(C)C(C)(C)C)C1CC1Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a4e0>,CCC1C2C(C)(CC)C12C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a440>,CCC(CN(C)C)C(C)(C(C)(C)C)C(C)(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a580>,CC1CC(C2CC3CC(C2C)C3(Cl)Cl)C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a5d0>,CCCCC(CC)C1CCC(C(F)(F)C(C)F)CC1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a530>,CCC(C(C)C)C(C)C1(C)C(C)C(C)(C)C1CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a620>,CCC(CC(F)C(F)(F)F)CS(=O)(=O)C(C)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a6c0>,CCCCC(CCC#N)C(CC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a670>,CC(C)CCC(C)C(C)(C)C(C)(C)C12CC1CC2C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a710>,CC(C)CCOC(=O)C(C)C(C)(N(C)C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a7b0>,CCC(C(C)C)C(C)(C)C(C)(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a760>,CC1CCCC1C1CC2CC1C2C(F)(F)S(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a800>,CCS(=O)(=O)C1(C#N)C(C)C1(C)C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a850>,CCC(CC(C)CC(C)C)OS(=O)(=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a8a0>,CCC(CC(C)C(C)C)C1C(C)C2C(C)CC(C)C2C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a8f0>,COC(C)C(C(C)C)C(C(C)C)C(C)S(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a940>,CC(C)C(C1C(C)C1(C)C=O)C(C)S(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a9e0>,CCCCCCC(C)(C)CC(C)(C)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13a990>,CC1(S(=O)(=O)Cl)CC2CC1CC2CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13aa80>,CC1C2CC34CC5(C)CC3C24C(C)C15C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13aa30>,CC(CC(C)(C)C(C)(C)C)CC1(C)C(C)C1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ab20>,CCC(C)SC1C(F)(F)CC1(CC)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13aad0>,CCC(=O)CC(C)S(=O)(=O)C(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13abc0>,CC(C)CCCC(C)C(C)CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ab70>,CC[Si]1(Cl)CC2C3C4CC(C(C)C43)C2(Cl)C1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ac60>,CCCC(C)C(C)(C=O)C(F)(F)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ac10>,CCC(C=O)C(C=O)CC(C)(C=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ad00>,CSC(C(C)C)C(C#N)C(C)(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ad50>,CCC(CC(C)F)C(C)CCC(F)C(F)C=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13acb0>,CCC(F)C(CF)CF,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ada0>,CCCC(CC)C(C=O)(OC)C(=O)C(F)(F)C(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ae40>,CCC(C)(C)C1(CC)C(C)C1C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13adf0>,CC(C)C(C1C(C)C(C(C)C)S1(=O)=O)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13ae90>,CCC(C(=O)CC(F)(F)C(C)(C)C)C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13af30>,CCCC(CC)C(F)(F)C(F)(Cl)C(=O)OC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13aee0>,CCC1C2CC(C)C(C(F)(F)F)(C2=O)S1(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc13af80>,CC1(C)CC(C(F)(F)F)CC2CC2S1(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133030>,CC(C)C(C)(C=O)C(C#N)C(=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1330d0>,CCC1(C)C(C)C2C(C(C)C)C2C1C#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133120>,CCC(C)(C)C12CC(F)CC3C1C32,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133170>,COC(C(CCCCC=O)C(C)C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1331c0>,CCCC(C#N)C(C)(CC)CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133210>,CSC(C)C(F)(F)C=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133080>,CC(CC(F)(F)F)CS(=O)(=O)C1CC1CC#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1332b0>,CCC(C)([Si])C(C)([SiH3])[SiH3],-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133300>,CCC(=O)C(C)C(C(CC)CC#N)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133260>,CCCC(CCSC)(C(C)(C)C)[Si](C)(C)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133350>,CC(C=O)(CCC(F)(F)F)C(C)(C)S(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1333f0>,CCS(=O)(=O)CC(CCl)CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1333a0>,CCCCC(C)(CC(C(C)C)C(C)C(C)(C)C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133490>,CC(C)CCC(C)CS(=O)(=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1334e0>,COCC(F)(F)C(F)(Cl)C(F)COC(=O)OC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133530>,CCC(=O)CC(C)C(C(C)C#N)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133440>,CCC(=O)C(C#N)C(C(C=O)CC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1335d0>,CCC(CC)C(Cl)[Si](C)(Cl)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133620>,CC(C)C(=O)C(F)C(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133580>,CCCC(=O)C(C)CCC(C)(C(C)CCC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1336c0>,CCC(C)(C#N)C(C)C(C)(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133670>,CC(CC(CC(C)(C)C(C)(C)C)C(C)(C)C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133710>,CC(C)C1CCC(C(C)CCC(C)C(F)(F)F)CC1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1337b0>,CC(C)C1CC2(C)C(C(C)C)C2(C)C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133800>,CCCCC(C)C(=O)C(C#N)C(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133760>,CCC(C)(C)CC(C)(C(C)C)C(C)C(C)C(C)PC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1338a0>,CC(C)CC(CCC1(C)CC1C)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133850>,CCCCC(C(CCC)C(F)(F)F)S(=O)(=O)OC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1338f0>,CCC(CC)C(C)(C)N([O])[Si](C)(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133990>,CCC(C#N)CCCC(C)C(CC)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133940>,CCCCC(C(C)C)C(C(C)C)C(C)(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133a30>,CCC(C(C)(C)C)C(C)(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1339e0>,CC(CC(C)C(C)C(C)C)CC(C)(C#N)O[Si](C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133ad0>,CC(C)C(Cl)(Cl)C1CC1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133a80>,CC1CCC(CCCC(F)(F)C(C)F)CC1C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133b20>,CC12C3CC4CC4C4CC15CC1C6CCC1C(C6C43)C52C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133bc0>,CCC(C(C)C)C(CCC=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133c10>,CC1C2C3CC45C2N4C2CCC32C15C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133c60>,CCC(C)C(C)C1C2C(C)C12,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133b70>,CCC1CC2CC3C(C)C4(C)C3CC(C(C)C)C1(C)C24C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133d00>,CCC(F)(CC(C)F)CC(C)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133cb0>,CCC1(C)C(C)C(CC(C)(C)C(C)C)C2C(C)C21,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133d50>,CC(C)C(C=O)C(C)C(C(C)C#N)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133df0>,CCC(CC(F)(F)F)C(CC(C)(C)CC=O)OC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133e40>,CCCCC(CCCC)(C(CC)CCC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133e90>,CC(F)(F)S(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133da0>,CC1CC2(C)CC3C4CC5C6C3C(CCC2C45)C6C1C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133f30>,CC1CC(C2(C)C3C(C)C32C#N)CC1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133f80>,CCCCCC(CCC(C)C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc133ee0>,CCC(C)(C)OCCC(=O)C(C)C(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc138080>,CCC(CC)C1C2CC3C4C2C314,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc138030>,CCCCC(C)(C(C)C(=O)CCC(C)C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc138120>,CC(Cl)CSC(CCCCC(F)(F)F)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1380d0>,CC1C(C)C(CC(C)(C)C(C)C)(C(C)C)C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc138170>,CCC12C3C(=O)CC14C2C(C)C34C(C)C#N,-2.0,0.96,0.981,0.984
